user_id,monthly_avg_revenue,transaction_volume_90d,avg_transaction_amount,transaction_count_90d,account_age_days,successful_transactions,failed_transactions,avg_daily_balance,fraud_incidents,disputed_transactions,chargebacks,defaulted,merchant_type
MERCHANT_0208,64189.51096138214,192568.53288414644,137.45077293657846,1401,196,1269,131,8377.947420399596,6,3,0,0,small_grocery
MERCHANT_0209,40346.00975937037,121038.0292781111,75.27240626748203,1608,1209,1453,154,5584.704197386943,4,2,0,0,small_grocery
MERCHANT_0210,574418.4608075608,1723255.3824226824,144.0006168983607,11967,318,11457,509,69672.80091846641,9,4,1,0,fuel_station
MERCHANT_0211,440110.6170186713,1320331.851056014,278.72743319738527,4737,1684,4471,265,71269.7090003147,3,1,0,0,retail_store
MERCHANT_0212,232391.94644500327,697175.8393350098,157.9822885418105,4413,1130,4074,338,48914.3424342553,5,2,0,0,retail_store
MERCHANT_0213,60863.18643483815,182589.55930451443,125.75038519594659,1452,56,1315,136,18112.812603292918,2,1,0,1,small_grocery
MERCHANT_0214,351849.5804185357,1055548.741255607,239.1907412770467,4413,381,4126,286,91014.20006420057,5,2,0,0,retail_store
MERCHANT_0215,66316.62893215311,198949.88679645932,130.54454514203368,1524,300,1381,142,11677.506887793974,6,3,0,0,small_grocery
MERCHANT_0216,434219.02150028484,1302657.0645008546,86.30869041945634,15093,1122,14239,853,93430.56450956543,15,7,2,0,large_grocery
MERCHANT_0217,260880.05733926606,782640.1720177982,172.6539095560993,4533,385,4197,335,58609.73270421571,4,2,0,0,retail_store
MERCHANT_0218,275720.7801297623,827162.3403892869,187.31031258815375,4416,842,4096,319,72940.67626823825,6,3,0,0,retail_store
MERCHANT_0219,117532.91918106732,352598.75754320197,58.766459590533664,6000,673,5470,529,29064.75755340636,12,6,1,0,restaurant
MERCHANT_0220,157038.86940570624,471116.6082171187,106.6115881912466,4419,2711,4046,372,33584.053929020265,9,4,1,1,retail_store
MERCHANT_0221,177152.26142900792,531456.7842870238,119.2141732362099,4458,2027,4091,366,41424.68345289762,6,3,0,0,retail_store
MERCHANT_0222,33649.827538648766,100949.4826159463,64.34001441424238,1569,407,1417,151,8384.982547253372,6,3,0,0,small_grocery
MERCHANT_0223,806137.0471683104,2418411.1415049313,165.56521814917033,14607,938,14314,292,102080.17645239213,14,7,2,0,large_grocery
MERCHANT_0224,528247.8375339281,1584743.5126017844,102.97228801830957,15390,1291,14663,726,74002.8165446794,20,10,3,0,large_grocery
MERCHANT_0225,35900.622365586874,107701.86709676063,68.25213377488,1578,1672,1425,152,8534.183141147672,4,2,0,0,small_grocery
MERCHANT_0226,45394.28567021301,136182.85701063904,161.54550060574024,843,51,762,80,12260.320747444903,3,1,0,0,small_merchant
MERCHANT_0227,636318.05089978,1908954.1526993401,126.5549027246977,15084,262,14535,548,115716.00069684022,15,7,2,0,large_grocery
MERCHANT_0228,2259031.0131017575,6777093.0393052725,223.62215532585205,30306,281,29699,606,668623.626890323,25,12,3,0,utility_provider
MERCHANT_0229,82915.41005600072,248746.23016800216,53.9813867552088,4608,416,4185,422,11874.676268824729,4,2,0,0,retail_store
MERCHANT_0230,136773.22498437745,410319.67495313234,67.94497018597986,6039,135,5517,521,25075.98342918891,7,3,0,0,restaurant
MERCHANT_0231,1078315.0177055418,3234945.053116625,270.5934799762966,11955,500,11715,239,189464.91823336086,15,7,2,1,fuel_station
MERCHANT_0232,173879.95058628812,521639.85175886436,118.68938606572569,4395,794,4031,363,49739.957499455995,8,4,1,1,retail_store
MERCHANT_0233,934878.5799403478,2804635.7398210433,235.66387192849706,11901,502,11662,238,146846.71064477423,14,7,2,1,fuel_station
MERCHANT_0234,81222.91945313955,243668.75835941866,171.71864577830772,1419,800,1288,130,15770.09223415471,4,2,0,0,small_grocery
MERCHANT_0235,162482.04277445877,487446.1283233763,108.68364065181188,4485,50,4109,375,22332.6316248867,13,6,1,0,retail_store
MERCHANT_0236,497825.76094130846,1493477.2828239254,98.65750315919708,15138,1523,14377,760,101682.52846720329,13,6,1,0,large_grocery
MERCHANT_0237,48251.06651200299,144753.19953600896,93.50981882171122,1548,2042,1400,147,13099.239772891582,3,1,0,0,small_grocery
MERCHANT_0238,231080.3399470108,693241.0198410323,157.73402044164558,4395,702,4057,337,37159.54243689664,6,3,0,0,retail_store
MERCHANT_0239,76438.70744855102,229316.12234565307,150.4698965522658,1524,1556,1383,140,20039.050345986878,0,0,0,0,small_grocery
MERCHANT_0240,16035.08595146077,48105.257854382304,49.798403575965125,966,102,870,95,4526.10050489565,0,0,0,0,small_merchant
MERCHANT_0241,24107.62102639359,72322.86307918077,81.17044116630838,891,1165,804,86,2762.530333864183,1,0,0,0,small_merchant
MERCHANT_0242,37089.95310826352,111269.85932479057,124.04666591392483,897,92,810,86,9320.145427230553,0,0,0,0,small_merchant
MERCHANT_0243,363013.3310298214,1089039.9930894643,72.41438879509703,15039,382,14081,957,54839.94736570018,18,9,2,0,large_grocery
MERCHANT_0244,46344.18836592873,139032.5650977862,89.98871527364801,1545,285,1397,147,6259.502480263978,2,1,0,0,small_grocery
MERCHANT_0245,52688.556889903295,158065.67066970989,175.62852296634432,900,643,814,85,11603.309958991502,6,3,0,1,small_merchant
MERCHANT_0246,478072.942999468,1434218.828998404,116.46113105955372,12315,261,11672,642,115273.19816566253,13,6,1,1,fuel_station
MERCHANT_0247,27335.626452429726,82006.87935728917,80.39890133067567,1020,740,920,99,4891.770414053121,2,1,0,0,small_merchant
MERCHANT_0248,39901.65538148363,119704.96614445088,144.0492974060781,831,334,751,79,4302.784690150113,1,0,0,0,small_merchant
MERCHANT_0249,3234924.594669586,9704773.784008758,328.48543812648114,29544,1439,28953,590,911410.5823893046,29,14,4,0,utility_provider
MERCHANT_0250,737614.7323501894,2212844.197050568,149.37519893685487,14814,733,14425,388,181563.41153225716,8,4,1,0,large_grocery
MERCHANT_0251,464193.64612497727,1392580.938374932,93.19286210097917,14943,176,14142,800,71640.56571756132,20,10,3,1,large_grocery
MERCHANT_0252,1733189.5257354528,5199568.577206358,173.2323364053426,30015,299,29414,600,345550.7986722081,24,12,3,0,utility_provider
MERCHANT_0253,773972.9536457288,2321918.8609371865,156.20039427764456,14865,1372,14529,335,81699.46891274783,15,7,2,0,large_grocery
MERCHANT_0254,58769.166052121574,176307.49815636472,121.92773039859247,1446,356,1309,136,9864.789833727984,2,1,0,0,small_grocery
MERCHANT_0255,130387.13919762203,391161.4175928661,85.05358068990348,4599,560,4199,399,26665.088819342014,7,3,0,0,retail_store
MERCHANT_0256,42541.49002720386,127624.47008161157,157.56107417482912,810,764,732,77,8654.841655580842,2,1,0,1,small_merchant
MERCHANT_0257,221454.57700381769,664363.7310114531,148.82700067460866,4464,312,4116,347,31366.156519976343,1,0,0,0,retail_store
MERCHANT_0258,131344.4496315724,394033.34889471723,89.41078940202343,4407,254,4024,382,33538.73602599656,6,3,0,1,retail_store
MERCHANT_0259,62545.93077098186,187637.7923129456,126.61119589267584,1482,470,1343,138,9993.115452552915,3,1,0,0,small_grocery
MERCHANT_0260,193403.6219174226,580210.8657522678,130.501769175049,4446,176,4087,358,41791.04232770128,11,5,1,0,retail_store
MERCHANT_0261,33107.59112783447,99322.77338350342,107.14430785706949,927,244,837,89,5108.648477829632,2,1,0,0,small_merchant
MERCHANT_0262,46889.78288595778,140669.34865787334,90.17265939607265,1560,46,1411,148,8676.184139482602,3,1,0,0,small_grocery
MERCHANT_0263,751067.5354115589,2253202.6062346767,189.47213305034282,11892,264,11595,296,106278.25317086463,11,5,1,0,fuel_station
MERCHANT_0264,2320588.834184701,6961766.502554104,232.7104727421481,29916,282,29317,598,525849.0464788208,17,8,2,0,utility_provider
MERCHANT_0265,252817.40053135535,758452.2015940661,169.67610773916468,4470,2384,4136,333,46800.76638068283,4,2,0,0,retail_store
MERCHANT_0266,294608.015307772,883824.0459233159,188.7303108954337,4683,650,4352,330,30410.458948227453,3,1,0,0,retail_store
MERCHANT_0267,196882.76979817598,590648.3093945279,124.92561535417258,4728,1130,4348,379,20797.31738649159,8,4,1,0,retail_store
MERCHANT_0268,426238.3076587387,1278714.922976216,84.08725737990505,15207,33,14334,872,82786.9296829163,30,15,4,0,large_grocery
MERCHANT_0269,584096.8900437901,1752290.6701313704,117.85651534378331,14868,82,14249,618,79814.020811378,19,9,2,0,large_grocery
MERCHANT_0270,416351.8131862088,1249055.4395586264,206.2168465508711,6057,1229,5703,353,90351.84482566822,4,2,0,0,restaurant
MERCHANT_0271,248847.11430231828,746541.3429069548,117.54705446495903,6351,713,5873,477,45200.180825409654,6,3,0,1,restaurant
MERCHANT_0272,2350061.130725549,7050183.392176647,233.88347240501085,30144,154,29541,602,542591.4368080966,25,12,3,0,utility_provider
MERCHANT_0273,31391.213830057495,94173.64149017248,105.33964372502516,894,378,807,86,9118.489494957015,2,1,0,0,small_merchant
MERCHANT_0274,855493.3762199712,2566480.128659914,213.8733440549928,12000,564,11760,240,176015.389839095,11,5,1,0,fuel_station
MERCHANT_0275,684750.6089151943,2054251.8267455827,171.31613933329854,11991,1354,11612,378,176306.65654254265,11,5,1,0,fuel_station
MERCHANT_0276,95916.41139133401,287749.234174002,46.58397833479068,6177,45,5618,558,24037.439138569298,15,7,2,0,restaurant
MERCHANT_0277,242322.03278741695,726966.0983622508,161.3329113098648,4506,662,4164,341,68906.26211976507,5,2,0,0,retail_store
MERCHANT_0278,114990.40115881573,344971.2034764472,74.81483484633424,4611,921,4202,408,16421.040197652073,10,5,1,0,retail_store
MERCHANT_0279,202448.40016222908,607345.2004866872,101.52878644043585,5982,2782,5504,477,53743.04434551781,5,2,0,0,restaurant
MERCHANT_0280,2062842.6509575837,6188527.952872751,206.01644371892377,30039,1201,29438,600,579873.4767139028,15,7,2,0,utility_provider
MERCHANT_0281,376021.8941506304,1128065.6824518912,75.46094604668481,14949,235,14016,932,67139.68542469425,16,8,2,0,large_grocery
MERCHANT_0282,469990.28850414726,1409970.8655124418,92.26350382884712,15282,902,14472,809,76497.14161778326,12,6,1,0,large_grocery
MERCHANT_0283,43602.62771194894,130807.88313584682,84.66529652805619,1545,1051,1397,147,12662.516238816697,3,1,0,0,small_grocery
MERCHANT_0284,108987.32963370353,326961.9889011106,71.00151767667982,4605,955,4194,410,24579.538018446434,9,4,1,1,retail_store
MERCHANT_0285,76939.82399546418,230819.4719863925,151.15878977497874,1527,1252,1386,140,13551.818754284515,4,2,0,0,small_grocery
MERCHANT_0286,990881.5437344593,2972644.631203378,252.9695031234259,11751,1708,11515,235,256009.64927114043,12,6,1,0,fuel_station
MERCHANT_0287,904120.1953408341,2712360.5860225023,225.0734865175091,12051,75,11809,241,145468.22021508066,15,7,2,0,fuel_station
MERCHANT_0288,366579.87321720534,1099739.619651616,72.70525053891419,15126,80,14167,958,49591.48142892919,15,7,2,0,large_grocery
MERCHANT_0289,180518.03433490102,541554.1030047031,125.0991228932093,4329,1161,3974,354,37691.06931190486,10,5,1,0,retail_store
MERCHANT_0290,62131.0178718861,186393.0536156583,123.76696787228306,1506,212,1364,141,13248.967923512184,3,1,0,0,small_grocery
MERCHANT_0291,50327.127901684835,150981.3837050545,95.67895038343124,1578,44,1428,149,13344.202555655414,1,0,0,0,small_grocery
MERCHANT_0292,93922.35837214695,281767.0751164408,45.771129810987794,6156,374,5598,557,17977.253242035345,13,6,1,0,restaurant
MERCHANT_0293,217272.9808116283,651818.942434885,43.629112612776765,14940,1251,13770,1169,57124.82719463378,10,5,1,0,large_grocery
MERCHANT_0294,126352.71000936351,379058.13002809056,262.1425518866463,1446,98,1319,126,20502.563845544086,2,1,0,0,small_grocery
MERCHANT_0295,725810.4461823397,2177431.3385470193,181.54338323720353,11994,813,11665,328,156102.69492659273,12,6,1,0,fuel_station
MERCHANT_0296,133901.46779227362,401704.40337682085,63.762603710606484,6300,30,5754,545,18973.108997135358,10,5,1,0,restaurant
MERCHANT_0297,43705.549290286624,131116.6478708599,91.8183808619467,1428,84,1291,136,7739.780330334003,2,1,0,0,small_grocery
MERCHANT_0298,243580.7075912526,730742.1227737578,161.74017768343467,4518,315,4176,341,66134.09603626822,5,2,0,0,retail_store
MERCHANT_0299,25948.492901414775,77845.47870424432,52.21024728654884,1491,63,1345,145,3715.762910972896,5,2,0,0,small_grocery
MERCHANT_0300,31264.814440406375,93794.44332121912,64.86476024980576,1446,1365,1305,140,8192.878736008663,0,0,0,1,small_grocery
MERCHANT_0301,638533.951121204,1915601.8533636117,157.6627039805442,12150,1456,11710,439,99978.02658122232,18,9,2,0,fuel_station
MERCHANT_0302,1260347.1102994652,3781041.3308983957,317.4677859696386,11910,1028,11671,238,134728.51473655415,10,5,1,0,fuel_station
MERCHANT_0303,168721.800766015,506165.402298045,115.24713167077526,4392,202,4026,365,20581.851801887246,12,6,1,0,retail_store
MERCHANT_0304,226543.11732070855,679629.3519621256,152.76002516568346,4449,540,4104,344,56449.087200615664,3,1,0,0,retail_store
MERCHANT_0305,27132.775376696336,81398.326130089,93.23977792679153,873,148,788,84,4135.41985397873,2,1,0,0,small_merchant
MERCHANT_0306,760669.3410120797,2282008.023036239,190.21488897526376,11997,241,11709,287,175584.633416433,18,9,2,0,fuel_station
MERCHANT_0307,476454.1075788184,1429362.3227364551,92.96665513733042,15375,529,14570,804,114272.64860453914,20,10,3,0,large_grocery
MERCHANT_0308,222601.5773103154,667804.7319309462,113.11055757637978,5904,969,5445,458,37624.940639446504,5,2,0,0,restaurant
MERCHANT_0309,379540.79332771554,1138622.3799831467,78.36894349116571,14529,72,13627,901,74004.30516727382,13,6,1,0,large_grocery
MERCHANT_0310,964699.4756170838,2894098.4268512516,241.05434173340424,12006,256,11765,240,174372.7276485396,11,5,1,0,fuel_station
MERCHANT_0311,61592.979841802924,184778.9395254088,129.94299544684162,1422,1906,1288,133,17829.3075113037,3,1,0,0,small_grocery
MERCHANT_0312,78771.18918140639,236313.56754421914,156.91471948487327,1506,409,1367,138,12917.669391075167,3,1,0,0,small_grocery
MERCHANT_0313,23015.163889624,69045.491668872,78.01750471058983,885,2040,798,86,3145.3583612727866,4,2,0,0,small_merchant
MERCHANT_0314,246951.8560649934,740855.5681949802,123.72337478206082,5988,3471,5537,450,42751.95182893965,3,1,0,0,restaurant
MERCHANT_0315,248044.82374215763,744134.4712264729,171.776193727256,4332,545,4006,325,58018.46351116517,2,1,0,0,retail_store
MERCHANT_0316,668937.7555912435,2006813.2667737305,167.15086346607785,12006,248,11608,397,160192.22214381833,19,9,2,0,fuel_station
MERCHANT_0317,58751.3809087265,176254.1427261795,115.65232462347737,1524,1141,1380,143,16733.066754114843,1,0,0,0,small_grocery
MERCHANT_0318,74409.8062575918,223229.4187727754,165.35512501687066,1350,126,1225,124,20563.2167030335,3,1,0,1,small_grocery
MERCHANT_0319,924727.5653211911,2774182.695963573,187.60956894323212,14787,212,14491,295,145796.3431076403,13,6,1,1,large_grocery
MERCHANT_0320,1055641.8457284733,3166925.53718542,269.29638921644727,11760,1121,11524,235,201662.05902243173,14,7,2,0,fuel_station
MERCHANT_0321,293837.8167098958,881513.4501296873,201.95038949133732,4365,415,4056,308,73298.95926755622,4,2,0,1,retail_store
MERCHANT_0322,151374.53353385616,454123.60060156847,102.90586915965748,4413,164,4038,374,42885.534016889724,17,8,2,0,retail_store
MERCHANT_0323,350819.0193891406,1052457.0581674217,70.43144336260602,14943,768,13972,970,58738.68177547041,9,4,1,0,large_grocery
MERCHANT_0324,31841.628891091077,95524.88667327323,105.7861424953192,903,963,815,87,6014.510731286744,1,0,0,0,small_merchant
MERCHANT_0325,161840.4920273155,485521.47608194646,107.3924963684907,4521,97,4142,378,45298.450374349704,12,6,1,0,retail_store
MERCHANT_0326,156302.32148551237,468906.9644565371,103.51147118245852,4530,236,4147,382,26836.60446650712,6,3,0,0,retail_store
MERCHANT_0327,132552.82357704133,397658.470731124,86.3536309948152,4605,182,4205,399,25993.952974734224,6,3,0,0,retail_store
MERCHANT_0328,1097824.0702848206,3293472.210854462,272.0079460566949,12108,348,11865,242,308379.6906087835,18,9,2,0,fuel_station
MERCHANT_0329,79384.81090649097,238154.4327194729,164.69877781429662,1446,1052,1312,133,20675.666322876874,1,0,0,0,small_grocery
MERCHANT_0330,408349.2105294955,1225047.6315884865,79.72456277420841,15366,913,14456,909,60715.88626219311,18,9,2,0,large_grocery
MERCHANT_0331,298453.83654204913,895361.5096261473,154.79970775002548,5784,792,5378,405,49232.650326628376,9,4,1,0,restaurant
MERCHANT_0332,37917.67078506431,113753.01235519291,76.75641859324759,1482,30,1339,142,6468.441644210122,2,1,0,0,small_grocery
MERCHANT_0333,33174.03971978711,99522.11915936135,66.34807943957422,1500,111,1354,145,9373.248446254676,4,2,0,1,small_grocery
MERCHANT_0334,28329.053068855355,84987.15920656607,54.58391728103151,1557,184,1405,151,8492.674677026434,6,3,0,0,small_grocery
MERCHANT_0335,34300.43869623787,102901.31608871362,72.36379471780141,1422,231,1284,137,8739.781292965194,2,1,0,0,small_grocery
MERCHANT_0336,1590245.9716837045,4770737.915051114,157.54368651512826,30282,115,29676,605,313064.1874725229,31,15,4,0,utility_provider
MERCHANT_0337,171909.8337288479,515729.5011865437,117.58538558744728,4386,385,4022,363,17540.77924735836,10,5,1,0,retail_store
MERCHANT_0338,871231.330556754,2613693.991670262,214.8535956983364,12165,57,11921,243,208657.822575132,16,8,2,1,fuel_station
MERCHANT_0339,37899.0616014588,113697.1848043764,75.04764673556198,1515,1012,1369,145,6741.1907118493355,7,3,0,0,small_grocery
MERCHANT_0340,533556.1833576891,1600668.5500730672,134.1267429255126,11934,1131,11377,556,120902.38737021494,19,9,2,0,fuel_station
MERCHANT_0341,855710.1879397926,2567130.5638193777,212.54599799796142,12078,623,11836,241,189401.85989325377,13,6,1,0,fuel_station
MERCHANT_0342,87516.11191636459,262548.3357490938,168.95002300456486,1554,68,1412,141,17167.721606864423,2,1,0,1,small_grocery
MERCHANT_0343,881669.738915196,2645009.216745588,224.28637469224014,11793,1611,11557,235,254694.53196915326,10,5,1,0,fuel_station
MERCHANT_0344,444489.5241832014,1333468.5725496043,89.0225363875829,14979,2460,14146,832,46506.61402503532,21,10,3,0,large_grocery
MERCHANT_0345,220311.6371837066,660934.9115511198,148.6583246853621,4446,165,4099,346,53409.378427541946,6,3,0,0,retail_store
MERCHANT_0346,311976.84252762137,935930.527582864,206.19751654171935,4539,890,4226,312,56769.793863567844,4,2,0,0,retail_store
MERCHANT_0347,23920.286851299687,71760.86055389905,45.56245114533274,1575,1346,1421,153,5806.843150625522,4,2,0,0,small_grocery
MERCHANT_0348,500413.0960817002,1501239.2882451005,100.91008188782016,14877,566,14133,743,117619.06048027033,9,4,1,0,large_grocery
MERCHANT_0349,329321.8513858654,987965.5541575963,222.06463343618708,4449,285,4150,298,33606.504731150555,3,1,0,0,retail_store
